stop_id,stop_name,stop_lat,stop_lon
STIB-22,ERASME,50.815237,4.267327
STIB-3,ETANGS NOIRS,50.857125,4.333143
STIB-7,GARE CENTRALE,50.846349,4.358776
STIB-1,GARE DE L'OUEST,50.848995,4.320946
STIB-42,GARE DU MIDI,50.836258,4.33847
STIB-67,GARE DU NORD,50.860718,4.3605
STIB-69,GEORGES HENRI,50.843453,4.405598
STIB-15,GRIBAUMONT,50.842594,4.418967
STIB-33,HANKAR,50.820889,4.405382
STIB-37,HERRMANN-DEBROUX,50.812243,4.429236
STIB-59,HEYSEL,50.897076,4.335408
STIB-62,HORTA,50.826043,4.345887
STIB-44,HOTEL DES MONNAIES,50.833309,4.349219
STIB-58,HOUBA-BRUGMANN,50.889549,4.337629
STIB-30,JACQUES BREL,50.843982,4.318166
STIB-14,JOSEPH.-CHARLOTTE,50.840527,4.414051
STIB-25,LA ROUE,50.821263,4.294043
STIB-64,LEMONNIER,50.840399,4.341408
STIB-45,LOUISE,50.835176,4.354622
STIB-48,MADOU,50.849916,4.369168
STIB-10,MAELBEEK,50.843654,4.377588
STIB-12,MERODE,50.839363,4.398282
STIB-13,MONTGOMERY,50.837806,4.407955
STIB-39,OSSEGHEM,50.85685,4.325246
STIB-55,PANNENHUIS,50.873666,4.343031
STIB-8,PARC,50.845688,4.362979
STIB-63,PARVIS ST-GILLES,50.829944,4.346011
STIB-32,PETILLON,50.827461,4.403987
STIB-43,PORTE DE HAL,50.833713,4.343513
STIB-46,PORTE DE NAMUR,50.838185,4.361699
STIB-52,RIBAUCOURT,50.860516,4.339485
STIB-50,ROGIER,50.85556,4.358317
STIB-60,ROI BAUDOUIN,50.89646,4.327959
STIB-17,ROODEBEEK,50.847552,4.436102
STIB-28,SAINT-GUIDON,50.834928,4.305314
STIB-5,SAINTE-CATHERINE,50.8519,4.348012
STIB-11,SCHUMAN,50.842756,4.381829
STIB-38,SIMONIS,50.86312,4.330479
STIB-21,STOCKEL,50.841872,4.464541
STIB-57,STUYVENBERGH,50.885588,4.342629
STIB-31,THIEFFRY,50.833128,4.401864
STIB-16,TOMBERG,50.844833,4.426369
STIB-47,TRONE,50.841001,4.366499
STIB-18,VANDERVELDE,50.847439,4.447303
STIB-27,VEEWEYDE,50.829611,4.300732
STIB-51,YSER,50.857321,4.351197
