trip_id,route_id
STIB-124700289288871001,STIB-2
STIB-124700291288871001,STIB-2
STIB-124700293288871001,STIB-2
STIB-124700295288871001,STIB-2
STIB-124700297288871001,STIB-2
STIB-124700299288871001,STIB-2
STIB-124700301288871001,STIB-2
STIB-124700303288871001,STIB-2
STIB-124700305288871001,STIB-2
STIB-124700306288871001,STIB-2
STIB-124700309288871001,STIB-2
STIB-124700310288871001,STIB-2
STIB-124700311288871001,STIB-2
STIB-124700312288871001,STIB-2
STIB-124700314288871001,STIB-2
STIB-124700316288871001,STIB-2
STIB-124700318288871001,STIB-2
STIB-124700320288871001,STIB-2
STIB-124700322288871001,STIB-2
STIB-124700324288871001,STIB-2
STIB-124700326288871001,STIB-2
STIB-124700328288871001,STIB-2
STIB-124700330288871001,STIB-2
STIB-124700332288871001,STIB-2
STIB-124700334288871001,STIB-2
STIB-124700336288871001,STIB-2
STIB-124700338288871001,STIB-2
STIB-124700341288871001,STIB-2
STIB-124700342288871001,STIB-2
STIB-124700343288871001,STIB-2
STIB-124700344288871001,STIB-2
STIB-124700345288871001,STIB-2
STIB-124700346288871001,STIB-2
STIB-124700348288871001,STIB-2
STIB-124700349288871001,STIB-2
STIB-124700350288871001,STIB-2
STIB-124700352288871001,STIB-2
STIB-124700353288871001,STIB-2
STIB-124700355288871001,STIB-2
STIB-124700357288871001,STIB-2
STIB-124700358288871001,STIB-2
STIB-124700360288871001,STIB-2
STIB-124700361288871001,STIB-2
STIB-124700363288871001,STIB-2
STIB-124700365288871001,STIB-2
STIB-124700367288871001,STIB-2
STIB-124700369288871001,STIB-2
STIB-124700371288871001,STIB-2
STIB-124700374288871001,STIB-2
STIB-124700376288871001,STIB-2
STIB-124700377288871001,STIB-2
STIB-124700379288871001,STIB-2
STIB-124700381288871001,STIB-2
STIB-124700383288871001,STIB-2
STIB-124700384288871001,STIB-2
STIB-124700386288871001,STIB-2
STIB-124700389288871001,STIB-2
STIB-124700392288871001,STIB-2
STIB-124700393288871001,STIB-2
STIB-124700395288871001,STIB-2
STIB-124700396288871001,STIB-2
STIB-124700398288871001,STIB-2
STIB-124700400288871001,STIB-2
STIB-124700402288871001,STIB-2
STIB-124700404288871001,STIB-2
STIB-124700406288871001,STIB-2
STIB-124700408288871001,STIB-2
STIB-124700410288871001,STIB-2
STIB-124700412288871001,STIB-2
STIB-124700414288871001,STIB-2
STIB-124700416288871001,STIB-2
STIB-124700417288871001,STIB-2
STIB-124700419288871001,STIB-2
STIB-124700422288871001,STIB-2
STIB-124700424288871001,STIB-2
STIB-124700425288871001,STIB-2
STIB-124700426288871001,STIB-2
STIB-124700428288871001,STIB-2
STIB-124700429288871001,STIB-2
STIB-124700431288871001,STIB-2
STIB-124700432288871001,STIB-2
STIB-124700433288871001,STIB-2
STIB-124700434288871001,STIB-2
STIB-124700436288871001,STIB-2
STIB-124700437288871001,STIB-2
STIB-124700439288871001,STIB-2
STIB-124700440288871001,STIB-2
STIB-124700442288871001,STIB-2
STIB-124700445288871001,STIB-2
STIB-124700447288871001,STIB-2
STIB-124700448288871001,STIB-2
STIB-124700450288871001,STIB-2
STIB-124700452288871001,STIB-2
STIB-124700454288871001,STIB-2
STIB-124700456288871001,STIB-2
STIB-124700458288871001,STIB-2
STIB-124700460288871001,STIB-2
STIB-124700461288871001,STIB-2
STIB-124700463288871001,STIB-2
STIB-124700466288871001,STIB-2
STIB-124700467288871001,STIB-2
STIB-124700468288871001,STIB-2
STIB-124700470288871001,STIB-2
STIB-124700471288871001,STIB-2
STIB-124700473288871001,STIB-2
STIB-124700475288871001,STIB-2
STIB-124700477288871001,STIB-2
STIB-124700479288871001,STIB-2
STIB-124700481288871001,STIB-2
STIB-124700483288871001,STIB-2
STIB-124700485288871001,STIB-2
STIB-124700487288871001,STIB-2
STIB-124700489288871001,STIB-2
STIB-124700491288871001,STIB-2
STIB-124700493288871001,STIB-2
STIB-124700494288871001,STIB-2
STIB-124700496288871001,STIB-2
STIB-124700499288871001,STIB-2
STIB-124700501288871001,STIB-2
STIB-124700502288871001,STIB-2
STIB-124700504288871001,STIB-2
STIB-124700505288871001,STIB-2
STIB-124700507288871001,STIB-2
STIB-124700508288871001,STIB-2
STIB-124700509288871001,STIB-2
STIB-124700510288871001,STIB-2
STIB-124700512288871001,STIB-2
STIB-124700513288871001,STIB-2
STIB-124700515288871001,STIB-2
STIB-124700517288871001,STIB-2
STIB-124700519288871001,STIB-2
STIB-124700521288871001,STIB-2
STIB-124700524288871001,STIB-2
STIB-124700526288871001,STIB-2
STIB-124700527288871001,STIB-2
STIB-124700529288871001,STIB-2
STIB-124700530288871001,STIB-2
STIB-124700531288871001,STIB-2
STIB-124700532288871001,STIB-2
STIB-124700534288871001,STIB-2
STIB-124700535288871001,STIB-2
STIB-124700537288871001,STIB-2
STIB-124700539288871001,STIB-2
STIB-124700541288871001,STIB-2
STIB-124700543288871001,STIB-2
STIB-124700545288871001,STIB-2
STIB-124700547288871001,STIB-2
STIB-124700549288871001,STIB-2
STIB-124700552288871001,STIB-2
STIB-124700553288871001,STIB-2
STIB-124700554288871001,STIB-2
STIB-124700555288871001,STIB-2
STIB-124700557288871001,STIB-2
STIB-124700558288871001,STIB-2
STIB-124700560288871001,STIB-2
STIB-124700562288871001,STIB-2
STIB-124700564288871001,STIB-2
STIB-124700566288871001,STIB-2
STIB-124700568288871001,STIB-2
STIB-124700570288871001,STIB-2
STIB-124700572288871001,STIB-2
STIB-124700574288871001,STIB-2
STIB-124700576288871001,STIB-2
STIB-124700579288871001,STIB-2
STIB-124700581288871001,STIB-2
STIB-124700582288871001,STIB-2
STIB-124700584288871001,STIB-2
STIB-124700586288871001,STIB-2
STIB-124700588288871001,STIB-2
STIB-124700591288871001,STIB-2
STIB-124700593288871001,STIB-2
STIB-124700595288871001,STIB-2
STIB-124700596288871001,STIB-2
STIB-124700598288871001,STIB-2
STIB-124700601288871001,STIB-2
STIB-124700603288871001,STIB-2
STIB-124700604288871001,STIB-2
STIB-124700606288871001,STIB-2
STIB-124700607288871001,STIB-2
STIB-124700609288871001,STIB-2
STIB-124700610288871001,STIB-2
STIB-124700613288871001,STIB-2
STIB-124700703288871001,STIB-4
STIB-124700704288871001,STIB-4
STIB-124700709288871001,STIB-3
STIB-124700710288871001,STIB-3
STIB-124700713288871001,STIB-3
STIB-124700714288871001,STIB-3
STIB-124700715288871001,STIB-3
STIB-124700716288871001,STIB-3
STIB-124700718288871001,STIB-3
STIB-124700719288871001,STIB-3
STIB-124700721288871001,STIB-4
STIB-124700723288871001,STIB-4
STIB-124700724288871001,STIB-4
STIB-124700725288871001,STIB-4
STIB-124700726288871001,STIB-4
STIB-124700729288871001,STIB-4
STIB-124700730288871001,STIB-4
STIB-124700732288871001,STIB-4
STIB-124700733288871001,STIB-4
STIB-124700736288871001,STIB-4
STIB-124700737288871001,STIB-4
STIB-124700739288871001,STIB-3
STIB-124700740288871001,STIB-3
STIB-124700742288871001,STIB-3
STIB-124700743288871001,STIB-3
STIB-124700745288871001,STIB-3
STIB-124700746288871001,STIB-3
STIB-124700748288871001,STIB-3
STIB-124700749288871001,STIB-3
STIB-124700750288871001,STIB-4
STIB-124700753288871001,STIB-3
STIB-124700756288871001,STIB-3
STIB-124700757288871001,STIB-3
STIB-124700760288871001,STIB-3
STIB-124700761288871001,STIB-3
STIB-124700762288871001,STIB-3
STIB-124700765288871001,STIB-3
STIB-124700768288871001,STIB-4
STIB-124700769288871001,STIB-3
STIB-124700770288871001,STIB-3
STIB-124700773288871001,STIB-3
STIB-124700777288871001,STIB-3
STIB-124700778288871001,STIB-3
STIB-124700780288871001,STIB-3
STIB-124700781288871001,STIB-3
STIB-124700783288871001,STIB-3
STIB-124700784288871001,STIB-3
STIB-124700785288871001,STIB-3
STIB-124700787288871001,STIB-3
STIB-124700790288871001,STIB-4
STIB-124700791288871001,STIB-4
STIB-124700796288871001,STIB-3
STIB-124700797288871001,STIB-3
STIB-124700798288871001,STIB-3
STIB-124700799288871001,STIB-3
STIB-124700801288871001,STIB-3
STIB-124700802288871001,STIB-3
STIB-124700804288871001,STIB-3
STIB-124700805288871001,STIB-3
STIB-124700807288871001,STIB-3
STIB-124700808288871001,STIB-3
STIB-124700810288871001,STIB-4
STIB-124700811288871001,STIB-4
STIB-124700812288871001,STIB-4
STIB-124700813288871001,STIB-4
STIB-124700814288871001,STIB-4
STIB-124700815288871001,STIB-4
STIB-124700816288871001,STIB-4
STIB-124700819288871001,STIB-3
STIB-124700822288871001,STIB-3
STIB-124700823288871001,STIB-3
STIB-124700827288871001,STIB-3
STIB-124700828288871001,STIB-3
STIB-124700830288871001,STIB-3
STIB-124700831288871001,STIB-3
STIB-124700833288871001,STIB-3
STIB-124700834288871001,STIB-3
STIB-124700836288871001,STIB-3
STIB-124700837288871001,STIB-3
STIB-124700838288871001,STIB-3
STIB-124700840288871001,STIB-3
STIB-124700841288871001,STIB-3
STIB-124700844288871001,STIB-3
STIB-124700845288871001,STIB-3
STIB-124700848288871001,STIB-3
STIB-124700849288871001,STIB-3
STIB-124700852288871001,STIB-3
STIB-124700853288871001,STIB-3
STIB-124700856288871001,STIB-3
STIB-124700859288871001,STIB-4
STIB-124700860288871001,STIB-3
STIB-124700862288871001,STIB-3
STIB-124700864288871001,STIB-3
STIB-124700867288871001,STIB-3
STIB-124700872288871001,STIB-3
STIB-124700873288871001,STIB-3
STIB-124700874288871001,STIB-3
STIB-124700875288871001,STIB-3
STIB-124700877288871001,STIB-3
STIB-124700878288871001,STIB-3
STIB-124700880288871001,STIB-3
STIB-124700881288871001,STIB-3
STIB-124700885288871001,STIB-3
STIB-124700890288871001,STIB-3
STIB-124700893288871001,STIB-3
STIB-124700895288871001,STIB-3
STIB-124700896288871001,STIB-4
STIB-124700898288871001,STIB-3
STIB-124700900288871001,STIB-3
STIB-124700901288871001,STIB-3
STIB-124700903288871001,STIB-3
STIB-124700904288871001,STIB-3
STIB-124700906288871001,STIB-3
STIB-124700907288871001,STIB-3
STIB-124700910288871001,STIB-3
STIB-124700912288871001,STIB-3
STIB-124700914288871001,STIB-3
STIB-124700916288871001,STIB-3
STIB-124700917288871001,STIB-3
STIB-124700919288871001,STIB-3
STIB-124700920288871001,STIB-3
STIB-124700922288871001,STIB-3
STIB-124700923288871001,STIB-3
STIB-124700925288871001,STIB-3
STIB-124700926288871001,STIB-3
STIB-124700930288871001,STIB-3
STIB-124700931288871001,STIB-3
STIB-124700932288871001,STIB-3
STIB-124700935288871001,STIB-3
STIB-124700936288871001,STIB-3
STIB-124700937288871001,STIB-3
STIB-124700940288871001,STIB-3
STIB-124700943288871001,STIB-3
STIB-124700944288871001,STIB-3
STIB-124700947288871001,STIB-3
STIB-124700949288871001,STIB-4
STIB-124700950288871001,STIB-4
STIB-124700954288871001,STIB-4
STIB-124700955288871001,STIB-4
STIB-124700957288871001,STIB-4
STIB-124700958288871001,STIB-4
STIB-124700960288871001,STIB-4
STIB-124700961288871001,STIB-4
STIB-124700962288871001,STIB-3
STIB-124700966288871001,STIB-3
STIB-124700970288871001,STIB-4
STIB-124700971288871001,STIB-4
STIB-124700973288871001,STIB-4
STIB-124700974288871001,STIB-4
STIB-124700976288871001,STIB-4
STIB-124700977288871001,STIB-4
STIB-124700979288871001,STIB-3
STIB-124700980288871001,STIB-4
STIB-124700982288871001,STIB-3
STIB-124700986288871001,STIB-3
STIB-124700987288871001,STIB-3
STIB-124700989288871001,STIB-3
STIB-124700990288871001,STIB-3
STIB-124700992288871001,STIB-3
STIB-124700993288871001,STIB-3
STIB-124700995288871001,STIB-3
STIB-124700996288871001,STIB-3
STIB-124700997288871001,STIB-3
STIB-124700999288871001,STIB-3
STIB-124701001288871001,STIB-3
STIB-124701004288871001,STIB-3
STIB-124701005288871001,STIB-3
STIB-124701008288871001,STIB-3
STIB-124701009288871001,STIB-3
STIB-124701012288871001,STIB-3
STIB-124701013288871001,STIB-3
STIB-124701015288871001,STIB-4
STIB-124701018288871001,STIB-4
STIB-124701019288871001,STIB-4
STIB-124701022288871001,STIB-4
STIB-124701024288871001,STIB-4
STIB-124701025288871001,STIB-4
STIB-124701027288871001,STIB-4
STIB-124701028288871001,STIB-4
STIB-124701030288871001,STIB-4
STIB-124701031288871001,STIB-4
STIB-124701034288871001,STIB-4
STIB-124701035288871001,STIB-4
STIB-124701036288871001,STIB-4
STIB-124701037288871001,STIB-4
STIB-124701039288871001,STIB-4
STIB-124701040288871001,STIB-4
STIB-124701042288871001,STIB-4
STIB-124701043288871001,STIB-4
STIB-124701046288871001,STIB-4
STIB-124701049288871001,STIB-4
STIB-124701050288871001,STIB-4
STIB-124701052288871001,STIB-4
STIB-124701053288871001,STIB-4
STIB-124701055288871001,STIB-4
STIB-124701056288871001,STIB-4
STIB-124701058288871001,STIB-4
STIB-124701059288871001,STIB-4
STIB-124701060288871001,STIB-4
STIB-124701062288871001,STIB-4
STIB-124701063288871001,STIB-4
STIB-124701064288871001,STIB-4
STIB-124701065288871001,STIB-4
STIB-124701066288871001,STIB-4
STIB-124701069288871001,STIB-4
STIB-124701071288871001,STIB-3
STIB-124701072288871001,STIB-3
STIB-124701075288871001,STIB-4
STIB-124701077288871001,STIB-4
STIB-124701078288871001,STIB-4
STIB-124701080288871001,STIB-4
STIB-124701081288871001,STIB-4
STIB-124701083288871001,STIB-4
STIB-124701085288871001,STIB-4
STIB-124701086288871001,STIB-4
STIB-124701088288871001,STIB-4
STIB-124701089288871001,STIB-4
STIB-124701090288871001,STIB-4
STIB-124701091288871001,STIB-4
STIB-124701094288871001,STIB-4
STIB-124701095288871001,STIB-4
STIB-124701097288871001,STIB-4
STIB-124701102288871001,STIB-4
STIB-124701103288871001,STIB-4
STIB-124701104288871001,STIB-4
STIB-124701105288871001,STIB-4
STIB-124701107288871001,STIB-4
STIB-124701108288871001,STIB-4
STIB-124701110288871001,STIB-4
STIB-124701111288871001,STIB-4
STIB-124701114288871001,STIB-4
STIB-124701115288871001,STIB-4
STIB-124701116288871001,STIB-4
STIB-124701117288871001,STIB-4
STIB-124701120288871001,STIB-4
STIB-124701121288871001,STIB-4
STIB-124701122288871001,STIB-4
STIB-124701125288871001,STIB-4
STIB-124701126288871001,STIB-4
STIB-124701128288871001,STIB-4
STIB-124701129288871001,STIB-4
STIB-124701131288871001,STIB-4
STIB-124701132288871001,STIB-4
STIB-124701134288871001,STIB-4
STIB-124701135288871001,STIB-4
STIB-124701137288871001,STIB-4
STIB-124701139288871001,STIB-4
STIB-124701140288871001,STIB-4
STIB-124701141288871001,STIB-4
STIB-124701142288871001,STIB-4
STIB-124701143288871001,STIB-4
STIB-124701146288871001,STIB-4
STIB-124701147288871001,STIB-4
STIB-124701150288871001,STIB-4
STIB-124701152288871001,STIB-4
STIB-124701153288871001,STIB-4
STIB-124701155288871001,STIB-4
STIB-124701156288871001,STIB-4
STIB-124701158288871001,STIB-4
STIB-124701159288871001,STIB-4
STIB-124701161288871001,STIB-4
STIB-124701162288871001,STIB-4
STIB-124701163288871001,STIB-4
STIB-124701164288871001,STIB-4
STIB-124701165288871001,STIB-4
STIB-124701167288871001,STIB-4
STIB-124701168288871001,STIB-4
STIB-124701170288871001,STIB-4
STIB-124701171288871001,STIB-4
STIB-124701175288871001,STIB-4
STIB-124701176288871001,STIB-4
STIB-124701177288871001,STIB-4
STIB-124701178288871001,STIB-4
STIB-124701179288871001,STIB-4
STIB-124701180288871001,STIB-4
STIB-124701183288871001,STIB-4
STIB-124701184288871001,STIB-4
STIB-124701185288871001,STIB-4
STIB-124701188288871001,STIB-4
STIB-124701190288871001,STIB-4
STIB-124701191288871001,STIB-4
STIB-124701192288871001,STIB-4
STIB-124701194288871001,STIB-4
STIB-124701196288871001,STIB-4
STIB-124701197288871001,STIB-4
STIB-124701199288871001,STIB-3
STIB-124701200288871001,STIB-3
STIB-124701202288871001,STIB-3
STIB-124701203288871001,STIB-3
STIB-124701206288871001,STIB-3
STIB-124701207288871001,STIB-3
STIB-124701210288871001,STIB-3
STIB-124701211288871001,STIB-3
STIB-124701215288871001,STIB-3
STIB-124701216288871001,STIB-3
STIB-124701217288871001,STIB-4
STIB-124701219288871001,STIB-4
STIB-124701220288871001,STIB-4
STIB-124701222288871001,STIB-4
STIB-124701223288871001,STIB-4
STIB-124701225288871001,STIB-4
STIB-124701226288871001,STIB-4
STIB-124701228288871001,STIB-4
STIB-124701230288871001,STIB-4
STIB-124701231288871001,STIB-3
STIB-124701232288871001,STIB-3
STIB-124701233288871001,STIB-3
STIB-124701235288871001,STIB-3
STIB-124701238288871001,STIB-3
STIB-124701239288871001,STIB-3
STIB-124701242288871001,STIB-3
STIB-124701243288871001,STIB-3
STIB-124701246288871001,STIB-3
STIB-124701247288871001,STIB-3
STIB-124701598288871001,STIB-1
STIB-124701627288871001,STIB-3
STIB-124701628288871001,STIB-3
STIB-124701629288871001,STIB-3
STIB-124701630288871001,STIB-3
STIB-124701633288871001,STIB-3
STIB-124701634288871001,STIB-3
STIB-124701635288871001,STIB-3
STIB-124701638288871001,STIB-3
STIB-124701641288871001,STIB-3
STIB-124701644288871001,STIB-3
STIB-124701645288871001,STIB-3
STIB-124701646288871001,STIB-3
STIB-124701648288871001,STIB-3
STIB-124701649288871001,STIB-3
STIB-124701653288871001,STIB-3
STIB-124701654288871001,STIB-3
STIB-124701658288871001,STIB-3
STIB-124701659288871001,STIB-3
STIB-124701664288871001,STIB-3
STIB-124701665288871001,STIB-3
STIB-124701666288871001,STIB-3
STIB-124701667288871001,STIB-3
STIB-124701668288871001,STIB-3
STIB-124701669288871001,STIB-4
STIB-124701671288871001,STIB-4
STIB-124701674288871001,STIB-3
STIB-124701675288871001,STIB-3
STIB-124701676288871001,STIB-4
STIB-124701677288871001,STIB-3
STIB-124701678288871001,STIB-3
STIB-124701679288871001,STIB-3
STIB-124701680288871001,STIB-3
STIB-124701685288871001,STIB-3
STIB-124701686288871001,STIB-3
STIB-124701687288871001,STIB-3
STIB-124701688288871001,STIB-3
STIB-124701694288871001,STIB-3
STIB-124701697288871001,STIB-4
STIB-124701698288871001,STIB-4
STIB-124701699288871001,STIB-4
STIB-124701700288871001,STIB-4
STIB-124701701288871001,STIB-4
STIB-124701702288871001,STIB-4
STIB-124701703288871001,STIB-4
STIB-124701704288871001,STIB-4
STIB-124701705288871001,STIB-4
STIB-124701706288871001,STIB-4
STIB-124701707288871001,STIB-4
STIB-124701708288871001,STIB-4
STIB-124701709288871001,STIB-4
STIB-124701710288871001,STIB-4
STIB-124701711288871001,STIB-4
STIB-124701712288871001,STIB-4
STIB-124701713288871001,STIB-4
STIB-124701714288871001,STIB-4
STIB-124701715288871001,STIB-4
STIB-124701716288871001,STIB-4
STIB-124701717288871001,STIB-4
STIB-124701718288871001,STIB-4
STIB-124701719288871001,STIB-4
STIB-124701720288871001,STIB-4
STIB-124701721288871001,STIB-4
STIB-124701722288871001,STIB-4
STIB-124701723288871001,STIB-4
STIB-124701724288871001,STIB-4
STIB-124701725288871001,STIB-4
STIB-124701726288871001,STIB-4
STIB-124701727288871001,STIB-4
STIB-124701728288871001,STIB-4
STIB-124701729288871001,STIB-4
STIB-124701730288871001,STIB-4
STIB-124701731288871001,STIB-4
STIB-124701732288871001,STIB-4
STIB-124701733288871001,STIB-4
STIB-124701734288871001,STIB-4
STIB-124701735288871001,STIB-3
STIB-124701736288871001,STIB-3
STIB-124701737288871001,STIB-3
STIB-124701738288871001,STIB-3
STIB-124701739288871001,STIB-3
STIB-124701740288871001,STIB-3
STIB-124701741288871001,STIB-3
STIB-124701742288871001,STIB-3
STIB-124701743288871001,STIB-3
STIB-124701744288871001,STIB-3
STIB-124701745288871001,STIB-3
STIB-124701746288871001,STIB-3
STIB-124701747288871001,STIB-3
STIB-124701748288871001,STIB-3
STIB-124701749288871001,STIB-3
STIB-124701750288871001,STIB-3
STIB-124701751288871001,STIB-3
STIB-124701752288871001,STIB-3
STIB-124701753288871001,STIB-3
STIB-124701754288871001,STIB-3
STIB-124701755288871001,STIB-3
STIB-124701756288871001,STIB-3
STIB-124701757288871001,STIB-3
STIB-124701758288871001,STIB-3
STIB-124701759288871001,STIB-3
STIB-124701760288871001,STIB-3
STIB-124701761288871001,STIB-3
STIB-124701762288871001,STIB-3
STIB-124701763288871001,STIB-3
STIB-124701764288871001,STIB-3
STIB-124701765288871001,STIB-3
STIB-124701766288871001,STIB-3
STIB-124701767288871001,STIB-3
STIB-124701768288871001,STIB-3
STIB-124701769288871001,STIB-3
STIB-124701770288871001,STIB-3
STIB-124701771288871001,STIB-3
STIB-124701772288871001,STIB-3
STIB-124701773288871001,STIB-3
STIB-124701778288871001,STIB-4
STIB-124701779288871001,STIB-4
STIB-124701780288871001,STIB-4
STIB-124701781288871001,STIB-4
STIB-124701782288871001,STIB-4
STIB-124701783288871001,STIB-4
STIB-124701784288871001,STIB-4
STIB-124701785288871001,STIB-4
STIB-124701786288871001,STIB-4
STIB-124701787288871001,STIB-4
STIB-124701788288871001,STIB-4
STIB-124701789288871001,STIB-4
STIB-124701790288871001,STIB-4
STIB-124701791288871001,STIB-4
STIB-124701792288871001,STIB-4
STIB-124701793288871001,STIB-4
STIB-124701794288871001,STIB-4
STIB-124701795288871001,STIB-4
STIB-124701796288871001,STIB-4
STIB-124701797288871001,STIB-4
STIB-124701798288871001,STIB-4
STIB-124701799288871001,STIB-4
STIB-124701800288871001,STIB-4
STIB-124701801288871001,STIB-4
STIB-124701802288871001,STIB-4
STIB-124701803288871001,STIB-4
STIB-124701804288871001,STIB-4
STIB-124701805288871001,STIB-4
STIB-124701806288871001,STIB-4
STIB-124701807288871001,STIB-4
STIB-124701808288871001,STIB-4
STIB-124701809288871001,STIB-4
STIB-124701810288871001,STIB-4
STIB-124701811288871001,STIB-4
STIB-124701812288871001,STIB-4
STIB-124701813288871001,STIB-4
STIB-124701814288871001,STIB-3
STIB-124701815288871001,STIB-3
STIB-124701816288871001,STIB-3
STIB-124701817288871001,STIB-3
STIB-124701818288871001,STIB-3
STIB-124701819288871001,STIB-3
STIB-124702010288871001,STIB-4
STIB-124702011288871001,STIB-4
STIB-124702012288871001,STIB-4
STIB-124702013288871001,STIB-4
STIB-124702014288871001,STIB-4
STIB-124702015288871001,STIB-4
STIB-124702016288871001,STIB-4
STIB-124702017288871001,STIB-4
STIB-124702018288871001,STIB-4
STIB-124702019288871001,STIB-4
STIB-124702020288871001,STIB-4
STIB-124702021288871001,STIB-4
STIB-124702022288871001,STIB-4
STIB-124702023288871001,STIB-4
STIB-124702024288871001,STIB-4
STIB-124702025288871001,STIB-4
STIB-124702026288871001,STIB-4
STIB-124702027288871001,STIB-4
STIB-124702028288871001,STIB-4
STIB-124702029288871001,STIB-4
STIB-124702030288871001,STIB-4
STIB-124702031288871001,STIB-4
STIB-124702032288871001,STIB-4
STIB-124702033288871001,STIB-4
STIB-124702034288871001,STIB-4
STIB-124702035288871001,STIB-4
STIB-124702036288871001,STIB-4
STIB-124702037288871001,STIB-4
STIB-124702038288871001,STIB-4
STIB-124702039288871001,STIB-4
STIB-124702040288871001,STIB-4
STIB-124702041288871001,STIB-4
STIB-124702042288871001,STIB-4
STIB-124702043288871001,STIB-4
STIB-124702044288871001,STIB-4
STIB-124702045288871001,STIB-4
STIB-124702046288871001,STIB-4
STIB-124702047288871001,STIB-4
STIB-124702048288871001,STIB-4
STIB-124702049288871001,STIB-4
STIB-124702050288871001,STIB-4
STIB-124702051288871001,STIB-4
STIB-124702052288871001,STIB-4
STIB-124702053288871001,STIB-4
STIB-124702054288871001,STIB-4
STIB-124702055288871001,STIB-4
STIB-124702056288871001,STIB-3
STIB-124702057288871001,STIB-3
STIB-124702058288871001,STIB-3
STIB-124702059288871001,STIB-3
STIB-124702060288871001,STIB-3
STIB-124702061288871001,STIB-3
STIB-124702062288871001,STIB-3
STIB-124702063288871001,STIB-3
STIB-124702064288871001,STIB-3
STIB-124702065288871001,STIB-3
STIB-124702066288871001,STIB-3
STIB-124702067288871001,STIB-3
STIB-124702068288871001,STIB-3
STIB-124702069288871001,STIB-3
STIB-124702070288871001,STIB-3
STIB-124702071288871001,STIB-3
STIB-124702072288871001,STIB-3
STIB-124702073288871001,STIB-3
STIB-124702074288871001,STIB-3
STIB-124702075288871001,STIB-3
STIB-124702076288871001,STIB-3
STIB-124702077288871001,STIB-3
STIB-124702078288871001,STIB-3
STIB-124702079288871001,STIB-3
STIB-124702080288871001,STIB-3
STIB-124702081288871001,STIB-3
STIB-124702082288871001,STIB-3
STIB-124702083288871001,STIB-3
STIB-124702084288871001,STIB-3
STIB-124702085288871001,STIB-3
STIB-124702086288871001,STIB-3
STIB-124702087288871001,STIB-3
STIB-124702088288871001,STIB-3
STIB-124702089288871001,STIB-3
STIB-124702090288871001,STIB-3
STIB-124702091288871001,STIB-3
STIB-124702092288871001,STIB-3
STIB-124702093288871001,STIB-3
STIB-124702094288871001,STIB-3
STIB-124702095288871001,STIB-3
STIB-124702096288871001,STIB-3
STIB-124702097288871001,STIB-3
STIB-124702098288871001,STIB-3
STIB-124702099288871001,STIB-3
STIB-124702100288871001,STIB-3
STIB-124702101288871001,STIB-3
STIB-124702102288871001,STIB-3
STIB-124702103288871001,STIB-3
STIB-124702104288871001,STIB-3
STIB-124702105288871001,STIB-3
STIB-124702106288871001,STIB-3
STIB-124702107288871001,STIB-3
STIB-124702108288871001,STIB-3
STIB-124702109288871001,STIB-3
STIB-124702110288871001,STIB-3
STIB-124702111288871001,STIB-3
STIB-124702112288871001,STIB-3
STIB-124702113288871001,STIB-3
STIB-124702114288871001,STIB-3
STIB-124702115288871001,STIB-3
STIB-124702116288871001,STIB-3
STIB-124702117288871001,STIB-3
STIB-124702118288871001,STIB-3
STIB-124702119288871001,STIB-3
STIB-124702120288871001,STIB-3
STIB-124702121288871001,STIB-3
STIB-124702122288871001,STIB-3
STIB-124702123288871001,STIB-3
STIB-124702124288871001,STIB-3
STIB-124702125288871001,STIB-3
STIB-124702126288871001,STIB-3
STIB-124702127288871001,STIB-3
STIB-124702128288871001,STIB-3
STIB-124702129288871001,STIB-3
STIB-124702130288871001,STIB-3
STIB-124702131288871001,STIB-3
STIB-124702132288871001,STIB-3
STIB-124702133288871001,STIB-3
STIB-124702134288871001,STIB-3
STIB-124702135288871001,STIB-3
STIB-124702136288871001,STIB-3
STIB-124702137288871001,STIB-3
STIB-124702138288871001,STIB-3
STIB-124702139288871001,STIB-3
STIB-124702140288871001,STIB-3
STIB-124702141288871001,STIB-3
STIB-124702142288871001,STIB-3
STIB-124702143288871001,STIB-3
STIB-124702144288871001,STIB-3
STIB-124702145288871001,STIB-3
STIB-124702146288871001,STIB-3
STIB-124702147288871001,STIB-3
STIB-124702148288871001,STIB-3
STIB-124702149288871001,STIB-3
STIB-124702151288871001,STIB-4
STIB-124702152288871001,STIB-4
STIB-124702153288871001,STIB-4
STIB-124702154288871001,STIB-4
STIB-124702155288871001,STIB-4
STIB-124702156288871001,STIB-4
STIB-124702157288871001,STIB-4
STIB-124702158288871001,STIB-4
STIB-124702159288871001,STIB-4
STIB-124702160288871001,STIB-4
STIB-124702161288871001,STIB-4
STIB-124702162288871001,STIB-4
STIB-124702163288871001,STIB-4
STIB-124702164288871001,STIB-4
STIB-124702165288871001,STIB-4
STIB-124702166288871001,STIB-4
STIB-124702167288871001,STIB-4
STIB-124702168288871001,STIB-4
STIB-124702169288871001,STIB-4
STIB-124702170288871001,STIB-4
STIB-124702171288871001,STIB-4
STIB-124702172288871001,STIB-4
STIB-124702173288871001,STIB-4
STIB-124702174288871001,STIB-4
STIB-124702175288871001,STIB-4
STIB-124702176288871001,STIB-4
STIB-124702177288871001,STIB-4
STIB-124702178288871001,STIB-4
STIB-124702179288871001,STIB-4
STIB-124702180288871001,STIB-4
